acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-7.218518005371093, -5.95677373046875, 3.7205893798828122, 11.916030534351146, 17.206106870229007, -3.8625954198473282
-7.060500695800781, -6.344634399414062, 3.881000891113281, -5.969465648854962, 16.755725190839694, -31.206106870229007
-7.0461354858398435, -6.528987927246093, 5.1523219726562495, 3.549618320610687, -19.129770992366414, -42.30534351145038
-7.175422375488281, -6.380547424316406, 4.489128112792969, 19.14503816793893, -25.801526717557252, -30.16793893129771
-7.544129431152343, -6.45476767578125, 3.469198205566406, 23.51145038167939, -3.5267175572519083, -8.450381679389313
-7.7787611938476555, -6.6893994384765625, 3.986345764160156, 5.541984732824427, -0.8473282442748091, 4.66412213740458
-7.182604980468749, -7.110778930664062, 4.386177441406249, -5.687022900763359, -25.755725190839694, 7.221374045801527
-6.002263562011718, -7.692569934082031, 4.086902233886718, -3.045801526717557, -35.038167938931295, -13.01526717557252
-5.693411547851563, -7.821856823730468, 4.017470385742187, 12.282442748091603, -20.66412213740458, -29.3206106870229
-2.6982652709960937, -6.677428430175781, 19.61270144958496, 14.221374045801527, -0.366412213740458, -35.2442748091603
-6.121973645019531, -6.8976949829101555, 4.314351391601562, 14.50381679389313, -2.6106870229007635, -31.81679389312977
-6.212953308105468, -6.414066247558593, 4.541800549316406, 4.511450381679389, -2.2519083969465647, -27.51145038167939
-6.301538769531249, -6.0716954101562495, 4.572925170898437, -2.0076335877862594, -6.480916030534351, -19.885496183206108
-6.4092778442382805, -6.160280871582031, 4.568136767578125, -5.5038167938931295, -10.244274809160306, -5.33587786259542
-6.253654736328125, -6.277596752929687, 4.740519287109374, -1.9083969465648856, -9.412213740458014, 3.885496183206107
-5.935225915527344, -6.514622717285156, 4.627991809082031, 4.748091603053435, -9.244274809160306, 4.33587786259542
-5.908889697265625, -6.519411120605469, 4.402936853027343, 4.129770992366412, -13.282442748091603, 0.6106870229007634
-6.133944653320312, -6.490680700683593, 4.280832568359375, -3.068702290076336, -17.18320610687023, -2.1068702290076335
-6.232106921386718, -6.476315490722656, 4.192247106933594, -10.816793893129772, -19.641221374045802, -1.1297709923664123
-6.1267620483398435, -6.579266162109374, 4.220977526855468, -7.366412213740458, -14.664122137404581, 3.6259541984732824
-5.91846650390625, -6.552929943847656, 4.223371728515625, 2.3435114503816794, -7.351145038167939, 7.969465648854962
-5.9783215454101555, -6.574477758789062, 4.3622354248046875, 3.122137404580153, -4.755725190839694, 8.969465648854962
-6.117185241699218, -6.6343328002929685, 4.311957189941406, -3.4427480916030535, -6.984732824427481, 8.267175572519085
-6.337451794433593, -6.584054565429687, 4.472368701171875, -14.17557251908397, -10.908396946564885, 7.114503816793893
-6.713341455078124, -6.746860278320312, 4.465186096191406, -21.954198473282442, -13.206106870229007, 7.183206106870229
-6.888118176269531, -6.964732629394531, 4.594472985839843, -19.564885496183205, -10.358778625954198, 12.305343511450381
-7.113173132324218, -7.187393383789062, 4.709394665527343, -9.305343511450381, -5.656488549618321, 23.541984732824428
-6.809109521484374, -7.196970190429687, 4.752490295410156, -1.0305343511450382, -2.8625954198473282, 29.793893129770993
-6.272808349609375, -7.3286512817382805, 4.714183068847656, 4.877862595419847, -1.4274809160305344, 28.19083969465649
-6.117185241699218, -7.381323718261719, 4.774038110351563, 7.564885496183206, -3.0381679389312977, 18.755725190839694
-6.133944653320312, -7.381323718261719, 4.568136767578125, 15.82442748091603, -3.618320610687023, 5.66412213740458
-6.8569935546875, -7.302315063476562, 4.486733911132812, 25.099236641221374, 3.0839694656488548, -11.396946564885496
-9.251195214843749, -6.868964562988281, 4.278438366699218, 24.259541984732824, 13.625954198473282, -32.83969465648855
-10.907982763671875, -6.157886669921875, 4.223371728515625, -4.763358778625954, 16.595419847328245, -10.427480916030534
-11.595118640136718, -6.282385156249999, 4.5322237426757805, -41.267175572519086, 8.580152671755725, 20.48854961832061
-11.161768139648437, -6.430825659179687, 4.953603234863281, -69.64885496183206, 0.06870229007633588, 24.442748091603054
-10.359710583496094, -6.8569935546875, 5.365405920410156, -72.6793893129771, -9.541984732824428, 27.267175572519083
-9.397241516113281, -6.962338427734375, 5.2816088623046875, -55.23664122137404, -22.12213740458015, 19.954198473282442
-8.71489404296875, -6.440402465820312, 4.6639048339843745, -28.923664122137403, -31.015267175572518, 9.877862595419847
-8.343792785644531, -5.485116003417969, 3.8857892944335934, -8.19083969465649, -34.98473282442748, 1.3358778625954197
-8.355763793945313, -4.604049792480469, 3.181894006347656, -2.145038167938931, -36.30534351145038, 4.022900763358779
-7.922413293457031, -3.8570588745117185, 2.887407202148437, -23.068702290076335, -41.32824427480916, 10.267175572519085
-7.410054138183593, -3.83072265625, 2.6288334228515624, -27.03053435114504, -28.709923664122137, 12.251908396946565
-6.919242797851562, -3.833116857910156, 3.2249896362304686, -31.114503816793892, -19.0381679389313, 10.702290076335878
-6.8210805297851556, -3.450044592285156, 3.6559459350585937, -34.541984732824424, -20.595419847328245, 8.129770992366412
-6.8402341430664055, -3.67749375, 3.8139632446289062, -29.83206106870229, -29.61832061068702, 11.435114503816793
-6.873752966308594, -3.689464758300781, 3.0502129150390624, -38.87786259541985, -37.465648854961835, 15.320610687022901
-6.526593725585937, -3.8857892944335934, 2.7078420776367187, -45.83969465648855, -29.53435114503817, 9.061068702290076
-6.957550024414062, -4.276044165039062, 2.999934680175781, -52.152671755725194, -21.31297709923664, -0.5801526717557252
-7.726088757324218, -4.572925170898437, 3.3542765258789062, -50.717557251908396, -18.106870229007633, -6.198473282442748
-8.032546569824218, -4.642357019042969, 3.725377783203125, -40.86259541984733, -18.106870229007633, -6.893129770992366
-8.157045056152343, -4.7022120605468745, 4.050989208984375, -21.50381679389313, -16.9618320610687, -6.595419847328245
-8.681375219726561, -4.886565588378906, 4.086902233886718, 0.022900763358778626, -12.732824427480915, -4.480916030534351
-8.695740429687499, -4.630386010742187, 4.027047192382812, 14.83969465648855, -5.290076335877862, -0.5343511450381679
-8.55448253173828, -4.206612316894531, 3.706224169921875, 13.702290076335878, -0.7022900763358778, 5.091603053435114
-8.43956085205078, -3.9983167724609374, 3.727771984863281, -2.030534351145038, -8.335877862595419, 8.366412213740459
-8.113949426269532, -4.082113830566406, 3.651157531738281, -8.419847328244275, -14.213740458015268, 12.038167938931299
-7.6087728759765625, -4.259284753417968, 3.5003228271484375, -7.908396946564886, -15.351145038167939, 13.48091603053435
-7.560888842773437, -4.522646936035156, 3.411737365722656, -4.206106870229007, -11.679389312977099, 11.19083969465649
-8.013392956542969, -4.855440966796874, 3.689464758300781, -2.66412213740458, -5.587786259541985, 8.061068702290076
-8.403647827148436, -5.135562561035156, 4.07971962890625, 0.5954198473282443, -1.381679389312977, 6.33587786259542
-8.690952026367187, -5.324704492187499, 4.295197778320312, 6.908396946564886, -1.0229007633587786, 6.473282442748092
-9.018957653808593, -5.324704492187499, 4.3813890380859375, 8.244274809160306, -5.175572519083969, 11.01526717557252
-8.817844714355468, -5.197811804199218, 4.278438366699218, 2.480916030534351, -11.694656488549619, 19.984732824427482
-8.473079675292968, -4.972756848144531, 3.9049429077148434, -13.633587786259541, -13.969465648854962, 26.03053435114504
-7.8721350585937495, -5.221753820800781, 3.8187516479492185, -30.374045801526716, -10.442748091603054, 26.290076335877863
-7.6470801025390625, -5.571307263183593, 3.986345764160156, -39.86259541984733, -12.091603053435115, 17.595419847328245
-7.690175732421874, -5.753266589355468, 4.295197778320312, -34.908396946564885, -12.442748091603054, 10.022900763358779
-7.723694555664062, -5.887341882324218, 4.319139794921875, -20.587786259541986, -11.32824427480916, 8.145038167938932
-7.922413293457031, -5.516240625, 4.050989208984375, -10.389312977099237, -9.67175572519084, 8.732824427480915
-7.953537915039062, -5.3007624755859375, 3.825934252929687, -10.335877862595419, -9.870229007633588, 12.290076335877863
-7.874529260253905, -5.231330627441406, 3.5601778686523438, -20.83969465648855, -8.053435114503817, 14.603053435114504
-7.972691528320312, -5.408501550292969, 3.5482068603515624, -32.99236641221374, -9.061068702290076, 9.435114503816793
-7.876923461914062, -5.65031591796875, 3.9240965209960934, -36.20610687022901, -8.969465648854962, 3.122137404580153
-8.013392956542969, -5.5832782714843745, 3.986345764160156, -30.801526717557252, -6.748091603053435, -0.8320610687022901
-8.176198669433592, -5.633556506347656, 4.2305543334960936, -19.770992366412212, -3.2748091603053435, -1.4732824427480915
-8.20971749267578, -5.391742138671875, 4.290409374999999, -8.954198473282442, -3.0, -1.1755725190839694
-8.202534887695313, -5.149927770996094, 4.13718046875, -4.969465648854962, -4.633587786259542, 0.9083969465648855
-7.991845141601562, -5.044582897949218, 4.2497079467773435, -3.984732824427481, -7.656488549618321, 2.6717557251908395
-7.706935144042968, -5.030217687988281, 4.168305090332031, -3.3053435114503817, -10.48091603053435, 2.2519083969465647
-7.563283044433593, -4.9416322265625, 4.082113830566406, -2.3740458015267176, -12.801526717557252, 1.0534351145038168
-7.551312036132812, -5.023035083007812, 3.878606689453125, -2.801526717557252, -13.213740458015268, 0.03816793893129771
-7.632714892578124, -5.147533569335937, 3.825934252929687, -4.213740458015267, -9.625954198473282, 0.015267175572519083
-7.6231380859375, -5.291185668945312, 3.84987626953125, -2.877862595419847, -4.236641221374046, -0.19083969465648856
-7.659051110839843, -5.291185668945312, 3.9911341674804683, 0.9312977099236641, -0.1297709923664122, -2.946564885496183
-7.745242370605468, -5.310339282226562, 4.0988732421875, 4.068702290076335, 1.9618320610687023, -5.763358778625954
-7.994239343261718, -5.221753820800781, 4.187458703613281, 5.251908396946565, 3.8396946564885495, -5.8396946564885495
-8.298302954101562, -5.267243652343749, 4.206612316894531, 1.7633587786259541, 3.366412213740458, -2.8244274809160306
-8.231265307617187, -5.322310290527343, 4.364629626464843, -3.633587786259542, 2.984732824427481, 1.1068702290076335
-8.145074047851562, -5.372588525390625, 4.510675927734375, -5.015267175572519, 0.3893129770992366, 2.1755725190839694
-7.922413293457031, -5.5545478515625, 4.522646936035156, -2.480916030534351, -0.8702290076335878, 0.9465648854961832
-8.05648858642578, -5.626373901367187, 4.522646936035156, 3.053435114503817, -2.198473282442748, -1.0381679389312977
-7.800309008789062, -5.396530541992187, 4.347870214843749, 5.404580152671755, -1.9541984732824427, -1.2595419847328244
-7.666233715820312, -5.274426257324219, 4.240131140136718, 5.465648854961832, -1.816793893129771, -1.2900763358778626
-7.582436657714843, -5.204994409179688, 4.113238452148437, 2.6030534351145036, -3.9923664122137406, -0.5572519083969466
-7.517793212890624, -5.2456958374023435, 4.036623999023437, -1.0534351145038168, -4.625954198473282, -0.6259541984732825
-7.529764221191406, -5.279214660644531, 4.015076184082031, -3.6259541984732824, -4.152671755725191, -0.7022900763358778
-7.532158422851562, -5.348646508789062, 3.9719805541992184, -4.656488549618321, -2.648854961832061, 0.5419847328244275
-7.4794859863281244, -5.513846423339843, 4.046200805664062, -4.961832061068702, -1.5648854961832062, 2.236641221374046
-7.352593298339843, -5.568913061523437, 4.266467358398438, -3.2290076335877864, -0.44274809160305345, 1.2595419847328244
-7.805097412109374, -5.398924743652343, 5.130774157714844, 29.671755725190838, 10.534351145038167, 10.0
-7.862558251953125, -5.434837768554687, 4.797980126953124, 30.717557251908396, 13.465648854961833, -5.213740458015267
-7.682993127441406, -5.449202978515625, 4.88417138671875, 24.770992366412212, 14.01526717557252, -15.709923664122137
-7.716511950683593, -5.178658190917968, 4.96078583984375, 24.923664122137403, 14.305343511450381, -25.702290076335878
-8.044517578125, -4.223371728515625, -12.16254443359375, 29.114503816793892, 9.183206106870228, -14.564885496183207
-8.10197841796875, -3.9719805541992184, 4.695029455566406, 31.18320610687023, 5.870229007633588, -0.007633587786259542
-8.180987072753906, -4.015076184082031, 4.446032482910156, 19.282442748091604, 8.045801526717558, 15.82442748091603
-7.8553756469726554, -4.568136767578125, 4.618415002441406, 10.51908396946565, 13.870229007633588, 22.893129770992367
-7.635109094238281, -4.824316345214844, 4.802768530273437, 11.297709923664122, 18.916030534351144, 18.198473282442748
-7.601590270996093, -4.987122058105468, 4.833893151855468, 15.427480916030534, 24.480916030534353, 10.65648854961832
-7.702146740722656, -5.219359619140625, 4.88417138671875, 19.31297709923664, 27.64885496183206, 2.0839694656488548
-7.8170684204101555, -5.173869787597656, 4.989516259765625, 22.633587786259543, 28.984732824427482, -5.068702290076335
-7.951143713378905, -5.125985754394531, 5.035006091308594, 24.633587786259543, 28.83969465648855, -8.793893129770993
-7.953537915039062, -5.085284326171875, 5.039794494628906, 28.755725190839694, 28.671755725190838, -9.198473282442748
-7.881711865234375, -4.991910461425781, 5.1523219726562495, 34.29007633587786, 27.251908396946565, -7.091603053435114
-7.709329345703124, -4.92247861328125, 4.951209033203125, 36.06106870229008, 23.53435114503817, -5.694656488549619
-7.7596075805664055, -4.829104748535156, 4.649539624023437, 32.099236641221374, 19.31297709923664, -4.450381679389313
-7.656656909179687, -4.867411975097656, 4.630386010742187, 27.47328244274809, 18.18320610687023, -4.190839694656488
-7.742848168945312, -5.085284326171875, 4.546588952636719, 22.625954198473284, 19.83206106870229, -3.717557251908397
-7.738059765625, -5.121197351074218, 4.589684582519531, 19.244274809160306, 22.221374045801525, -3.9160305343511452
-7.733271362304687, -5.2456958374023435, 4.759672900390624, 17.99236641221374, 24.50381679389313, -6.083969465648855
-7.788338000488281, -5.233724829101562, 4.860229370117187, 20.00763358778626, 27.290076335877863, -9.267175572519085
-7.81467421875, -5.272032055664062, 4.8698061767578125, 23.213740458015266, 29.633587786259543, -11.038167938931299
-7.884106066894531, -5.1140147460937495, 4.817133740234374, 24.916030534351144, 31.358778625954198, -11.48091603053435
-8.054094384765625, -4.838681555175781, 4.814739538574218, 21.671755725190838, 30.893129770992367, -9.526717557251908
-8.145074047851562, -4.874594580078124, 4.7955859252929685, 15.366412213740459, 29.045801526717558, -3.4885496183206106
-7.9463553100585935, -5.1882349975585935, 4.8506525634765625, 9.877862595419847, 26.702290076335878, 0.5343511450381679
-7.560888842773437, -5.446808776855469, 4.860229370117187, 8.687022900763358, 28.03053435114504, -1.4045801526717556
-7.232883215332031, -5.592855078125, 4.934449621582031, 13.732824427480915, 32.94656488549618, -5.511450381679389
